date,location,new_cases_smoothed
2020-06-30,Germany,485.286
2020-07-01,Germany,468.0
2020-07-02,Germany,449.857
2020-07-03,Germany,445.429
2020-07-04,Germany,407.571
2020-07-05,Germany,405.143
2020-07-06,Germany,399.0
2020-07-07,Germany,383.571
2020-07-08,Germany,373.714
2020-07-09,Germany,365.0
2020-07-10,Germany,357.714
2020-07-11,Germany,351.429
2020-07-12,Germany,352.714
2020-07-13,Germany,344.143
2020-07-14,Germany,347.286
2020-07-15,Germany,340.714
2020-07-16,Germany,353.857
2020-07-17,Germany,380.714
2020-07-18,Germany,402.286
2020-07-19,Germany,395.714
2020-07-20,Germany,408.571
2020-07-21,Germany,424.286
2020-07-22,Germany,439.0
2020-07-23,Germany,444.0
2020-07-24,Germany,477.143
2020-07-25,Germany,513.143
2020-07-26,Germany,527.857
2020-07-27,Germany,540.857
2020-07-28,Germany,556.714
2020-07-29,Germany,589.571
2020-07-30,Germany,637.143
2020-07-31,Germany,645.0
2020-08-01,Germany,669.857
2020-08-02,Germany,660.571
2020-08-03,Germany,684.714
2020-08-04,Germany,719.857
2020-08-05,Germany,728.0
2020-08-06,Germany,748.429
2020-08-07,Germany,788.0
2020-08-08,Germany,811.857
2020-08-09,Germany,856.857
2020-08-10,Germany,846.429
2020-08-11,Germany,858.857
2020-08-12,Germany,928.143
2020-08-13,Germany,985.286
2020-08-14,Germany,1028.429
2020-08-15,Germany,1070.286
2020-08-16,Germany,1080.286
2020-08-17,Germany,1098.143
2020-08-18,Germany,1158.714
2020-08-19,Germany,1199.286
2020-08-20,Germany,1236.714
2020-08-21,Germany,1233.571
2020-08-22,Germany,1322.0
2020-08-23,Germany,1344.429
2020-08-24,Germany,1365.857
2020-08-25,Germany,1349.857
2020-08-26,Germany,1359.286
2020-08-27,Germany,1330.714
2020-08-28,Germany,1351.286
2020-08-29,Germany,1272.0
2020-08-30,Germany,1272.429
2020-08-31,Germany,1258.0
2020-09-01,Germany,1249.429
2020-09-02,Germany,1203.714
2020-09-03,Germany,1175.714
2020-09-04,Germany,1158.857
2020-09-05,Germany,1144.429
2020-09-06,Germany,1173.429
2020-09-07,Germany,1202.571
2020-09-08,Germany,1242.714
2020-09-09,Germany,1231.286
2020-09-10,Germany,1314.286
2020-09-11,Germany,1318.714
2020-09-12,Germany,1354.714
2020-09-13,Germany,1349.0
2020-09-14,Germany,1365.143
2020-09-15,Germany,1352.0
2020-09-16,Germany,1455.571
2020-09-17,Germany,1498.714
2020-09-18,Germany,1560.429
2020-09-19,Germany,1655.714
2020-09-20,Germany,1712.429
2020-09-21,Germany,1711.714
2020-09-22,Germany,1770.857
2020-09-23,Germany,1752.0
2020-09-24,Germany,1744.714
2020-09-25,Germany,1778.571
2020-09-26,Germany,1808.571
2020-09-27,Germany,1817.857
2020-09-28,Germany,1856.429
2020-09-29,Germany,1894.714
2020-09-30,Germany,1898.857
2020-10-01,Germany,1950.286
2020-10-02,Germany,2024.571
2020-10-03,Germany,2032.571
2020-10-04,Germany,2156.714
2020-10-05,Germany,2183.857
2020-10-06,Germany,2262.429
2020-10-07,Germany,2409.571
2020-10-08,Germany,2631.714
2020-10-09,Germany,2895.0
2020-10-10,Germany,3203.286
2020-10-11,Germany,3375.286
2020-10-12,Germany,3530.286
2020-10-13,Germany,3742.143
2020-10-14,Germany,4071.286
2020-10-15,Germany,4439.857
2020-10-16,Germany,4842.429
2020-10-17,Germany,5286.571
2020-10-18,Germany,5587.143
2020-10-19,Germany,5852.571
2020-10-20,Germany,6244.857
2020-10-21,Germany,6596.714
2020-10-22,Germany,7260.857
2020-10-23,Germany,7819.143
2020-10-24,Germany,8802.571
2020-10-25,Germany,9601.0
2020-10-26,Germany,10223.857
2020-10-27,Germany,10872.571
2020-10-28,Germany,11925.286
2020-10-29,Germany,12709.143
2020-10-30,Germany,13771.857
2020-10-31,Germany,14392.571
2020-11-01,Germany,14821.286
2020-11-02,Germany,15308.714
2020-11-03,Germany,15872.0
2020-11-04,Germany,16193.429
2020-11-05,Germany,16652.857
2020-11-06,Germany,17056.429
2020-11-07,Germany,17676.429
2020-11-08,Germany,17939.286
2020-11-09,Germany,18120.143
2020-11-10,Germany,18117.286
2020-11-11,Germany,18299.143
2020-11-12,Germany,18567.143
2020-11-13,Germany,18858.0
2020-11-14,Germany,18724.0
2020-11-15,Germany,18856.857
2020-11-16,Germany,18494.143
2020-11-17,Germany,18363.714
2020-11-18,Germany,18231.429
2020-11-19,Germany,18337.571
2020-11-20,Germany,18352.714
2020-11-21,Germany,18424.571
2020-11-22,Germany,18252.286
2020-11-23,Germany,18258.0
2020-11-24,Germany,18134.429
2020-11-25,Germany,18287.571
2020-11-26,Germany,18238.857
2020-11-27,Germany,18118.571
2020-11-28,Germany,17937.286
2020-11-29,Germany,17775.857
2020-11-30,Germany,17819.429
2020-12-01,Germany,17826.571
2020-12-02,Germany,17631.857
2020-12-03,Germany,17600.143
2020-12-04,Germany,17692.0
2020-12-05,Germany,17923.857
2020-12-06,Germany,18374.714
2020-12-07,Germany,18540.857
2020-12-08,Germany,18605.143
2020-12-09,Germany,19111.571
2020-12-10,Germany,19344.857
2020-12-11,Germany,20262.857
2020-12-12,Germany,20994.286
2020-12-13,Germany,21341.857
2020-12-14,Germany,21917.571
2020-12-15,Germany,21971.571
2020-12-16,Germany,22959.143
2020-12-17,Germany,23422.571
2020-12-18,Germany,23980.0
2020-12-19,Germany,24388.857
2020-12-20,Germany,24756.143
2020-12-21,Germany,24796.286
2020-12-22,Germany,25524.286
2020-12-23,Germany,25097.429
2020-12-24,Germany,25850.571
2020-12-25,Germany,24672.857
2020-12-26,Germany,22266.429
2020-12-27,Germany,20978.429
2020-12-28,Germany,20168.857
2020-12-29,Germany,19220.857
2020-12-30,Germany,18895.0
2020-12-31,Germany,18946.0
2021-01-01,Germany,18573.286
2021-01-02,Germany,18321.143
2021-01-03,Germany,17829.714
2021-01-04,Germany,17668.429
2021-01-05,Germany,17526.286
2021-01-06,Germany,17351.714
2021-01-07,Germany,16471.571
2021-01-08,Germany,17746.571
2021-01-09,Germany,19461.429
2021-01-10,Germany,20408.714
2021-01-11,Germany,20787.286
2021-01-12,Germany,20916.571
2021-01-13,Germany,20682.714
2021-01-14,Germany,20507.429
2021-01-15,Germany,19153.0
2021-01-16,Germany,18293.571
2021-01-17,Germany,17855.857
2021-01-18,Germany,17090.714
2021-01-19,Germany,16886.0
2021-01-20,Germany,16368.0
2021-01-21,Germany,15687.143
2021-01-22,Germany,15043.429
2021-01-23,Germany,14720.429
2021-01-24,Germany,14488.286
2021-01-25,Germany,14429.429
2021-01-26,Germany,13721.286
2021-01-27,Germany,13324.714
2021-01-28,Germany,12918.286
2021-01-29,Germany,12369.714
2021-01-30,Germany,11784.571
2021-01-31,Germany,11632.429
2021-02-01,Germany,11472.286
2021-02-02,Germany,11429.714
2021-02-03,Germany,10930.714
2021-02-04,Germany,10453.286
2021-02-05,Germany,10294.143
2021-02-06,Germany,10031.857
2021-02-07,Germany,9663.857
2021-02-08,Germany,9510.571
2021-02-09,Germany,9119.857
2021-02-10,Germany,8886.571
2021-02-11,Germany,8318.857
2021-02-12,Germany,7883.429
2021-02-13,Germany,7579.0
2021-02-14,Germany,7221.571
2021-02-15,Germany,7206.0
2021-02-16,Germany,7274.143
2021-02-17,Germany,7200.429
2021-02-18,Germany,7196.143
2021-02-19,Germany,7089.429
2021-02-20,Germany,7205.143
2021-02-21,Germany,7428.286
2021-02-22,Germany,7420.143
2021-02-23,Germany,7424.0
2021-02-24,Germany,7488.429
2021-02-25,Germany,7725.857
2021-02-26,Germany,7852.143
2021-02-27,Germany,7937.571
2021-02-28,Germany,7968.143
2021-03-01,Germany,8020.0
2021-03-02,Germany,8028.571
2021-03-03,Germany,8173.143
2021-03-04,Germany,8179.286
2021-03-05,Germany,8262.571
2021-03-06,Germany,8233.286
2021-03-07,Germany,8263.714
2021-03-08,Germany,8303.571
2021-03-09,Germany,8347.714
2021-03-10,Germany,8365.857
2021-03-11,Germany,8715.0
2021-03-12,Germany,9037.0
2021-03-13,Germany,9482.286
2021-03-14,Germany,9866.143
2021-03-15,Germany,10093.714
2021-03-16,Germany,10269.143
2021-03-17,Germany,10881.857
2021-03-18,Germany,11331.571
2021-03-19,Germany,11995.571
2021-03-20,Germany,12475.429
2021-03-21,Germany,12895.857
2021-03-22,Germany,13053.714
2021-03-23,Germany,13340.143
2021-03-24,Germany,13679.857
2021-03-25,Germany,14416.0
2021-03-26,Germany,15000.429
2021-03-27,Germany,15634.571
2021-03-28,Germany,16126.429
2021-03-29,Germany,16435.429
2021-03-30,Germany,16730.286
2021-03-31,Germany,16907.143
2021-04-01,Germany,17141.857
2021-04-02,Germany,17186.857
2021-04-03,Germany,16852.143
2021-04-04,Germany,16140.714
2021-04-05,Germany,15944.286
2021-04-06,Germany,15563.714
2021-04-07,Germany,14510.286
2021-04-08,Germany,13954.143
2021-04-09,Germany,14465.0
2021-04-10,Germany,15317.571
2021-04-11,Germany,16126.0
2021-04-12,Germany,16804.286
2021-04-13,Germany,17365.0
2021-04-14,Germany,19081.571
2021-04-15,Germany,20370.0
2021-04-16,Germany,20422.429
2021-04-17,Germany,20380.571
2021-04-18,Germany,20570.571
2021-04-19,Germany,20312.286
2021-04-20,Germany,20140.714
2021-04-21,Germany,20596.571
2021-04-22,Germany,20609.714
2021-04-23,Germany,20854.286
2021-04-24,Germany,20795.429
2021-04-25,Germany,20736.571
2021-04-26,Germany,20803.714
2021-04-27,Germany,20999.0
2021-04-28,Germany,20620.0
2021-04-29,Germany,19936.857
2021-04-30,Germany,19477.714
2021-05-01,Germany,18841.0
2021-05-02,Germany,18486.286
2021-05-03,Germany,18093.857
2021-05-04,Germany,17602.143
2021-05-05,Germany,17002.571
2021-05-06,Germany,16605.0
2021-05-07,Germany,15770.143
2021-05-08,Germany,15305.857
2021-05-09,Germany,14786.714
2021-05-10,Germany,14467.0
2021-05-11,Germany,14265.714
2021-05-12,Germany,13819.286
2021-05-13,Germany,13171.571
2021-05-14,Germany,12150.286
2021-05-15,Germany,11037.286
2021-05-16,Germany,10443.571
2021-05-17,Germany,10227.857
2021-05-18,Germany,9954.143
2021-05-19,Germany,9401.429
2021-05-20,Germany,8669.857
2021-05-21,Germany,8303.143
2021-05-22,Germany,8187.143
2021-05-23,Germany,7932.0
2021-05-24,Germany,7542.0
2021-05-25,Germany,7213.714
2021-05-26,Germany,6011.714
2021-05-27,Germany,5156.714
2021-05-28,Germany,4958.286
2021-05-29,Germany,4721.714
2021-05-30,Germany,4312.857
2021-05-31,Germany,4212.286
2021-06-01,Germany,4194.286
2021-06-02,Germany,4521.571
2021-06-03,Germany,4282.571
2021-06-04,Germany,3680.429
2021-06-05,Germany,3233.0
2021-06-06,Germany,3031.286
2021-06-07,Germany,2908.286
2021-06-08,Germany,2825.286
2021-06-09,Germany,2587.714
2021-06-10,Germany,2380.143
2021-06-11,Germany,2276.571
2021-06-12,Germany,2221.857
2021-06-13,Germany,2086.0
2021-06-14,Germany,2004.857
2021-06-15,Germany,1926.0
2021-06-16,Germany,1669.0
2021-06-17,Germany,1403.714
2021-06-18,Germany,1208.857
2021-06-19,Germany,1094.143
2021-06-20,Germany,1001.714
2021-06-21,Germany,972.714
2021-06-22,Germany,944.571
2021-06-23,Germany,881.857
2021-06-24,Germany,835.857
2021-06-25,Germany,792.714
2021-06-26,Germany,719.0
2021-06-27,Germany,675.571
2021-06-28,Germany,657.429
2021-06-29,Germany,650.143
2021-06-30,Germany,620.429
2021-07-01,Germany,603.857
2021-07-02,Germany,586.0
2021-07-03,Germany,597.286
2021-07-04,Germany,600.286
2021-07-05,Germany,599.286
2021-07-06,Germany,604.429
2021-07-07,Germany,629.714
2021-07-08,Germany,640.857
2021-07-09,Germany,683.714
2021-07-10,Germany,723.857
2021-07-11,Germany,750.429
2021-07-12,Germany,766.429
2021-07-13,Germany,795.857
2021-07-14,Germany,876.286
2021-07-15,Germany,972.286
2021-07-16,Germany,1044.714
2021-07-17,Germany,1138.429
2021-07-18,Germany,1216.571
2021-07-19,Germany,1248.286
2021-07-20,Germany,1325.0
2021-07-21,Germany,1418.571
2021-07-22,Germany,1454.0
2021-07-23,Germany,1544.429
2021-07-24,Germany,1588.857
2021-07-25,Germany,1602.429
2021-07-26,Germany,1661.286
2021-07-27,Germany,1713.0
2021-07-28,Germany,1793.714
2021-07-29,Germany,1972.571
2021-07-30,Germany,2024.714
2021-07-31,Germany,2093.429
2021-08-01,Germany,2194.857
2021-08-02,Germany,2179.0
2021-08-03,Germany,2210.571
2021-08-04,Germany,2325.286
2021-08-05,Germany,2382.0
2021-08-06,Germany,2524.0
2021-08-07,Germany,2639.143
2021-08-08,Germany,2786.286
2021-08-09,Germany,2834.286
2021-08-10,Germany,2936.286
2021-08-11,Germany,3139.857
2021-08-12,Germany,3439.714
2021-08-13,Germany,3744.0
2021-08-14,Germany,4092.286
2021-08-15,Germany,4321.0
2021-08-16,Germany,4455.714
2021-08-17,Germany,4660.286
2021-08-18,Germany,5135.714
2021-08-19,Germany,5530.286
2021-08-20,Germany,6059.143
2021-08-21,Germany,6408.857
2021-08-22,Germany,6740.571
2021-08-23,Germany,6960.857
2021-08-24,Germany,7223.0
2021-08-25,Germany,7685.429
2021-08-26,Germany,8289.143
2021-08-27,Germany,8681.857
2021-08-28,Germany,8997.714
2021-08-29,Germany,9192.857
2021-08-30,Germany,9320.143
2021-08-31,Germany,9320.571
2021-09-01,Germany,9602.0
2021-09-02,Germany,9757.571
2021-09-03,Germany,10075.0
2021-09-04,Germany,10151.0
2021-09-05,Germany,10442.0
2021-09-06,Germany,10469.143
2021-09-07,Germany,10608.571
2021-09-08,Germany,10613.429
2021-09-09,Germany,10858.571
2021-09-10,Germany,10675.429
2021-09-11,Germany,10729.571
2021-09-12,Germany,10285.571
2021-09-13,Germany,10394.429
2021-09-14,Germany,10337.143
2021-09-15,Germany,10178.571
2021-09-16,Germany,9820.571
2021-09-17,Germany,9542.429
2021-09-18,Germany,9212.0
2021-09-19,Germany,9210.857
2021-09-20,Germany,8957.286
2021-09-21,Germany,8720.0
2021-09-22,Germany,8434.143
2021-09-23,Germany,8115.714
2021-09-24,Germany,7930.714
2021-09-25,Germany,7689.286
2021-09-26,Germany,7751.714
2021-09-27,Germany,7649.714
2021-09-28,Germany,7579.286
2021-09-29,Germany,7768.714
2021-09-30,Germany,7976.429
2021-10-01,Germany,8032.286
2021-10-02,Germany,8218.857
2021-10-03,Germany,7988.857
2021-10-04,Germany,7998.286
2021-10-05,Germany,8088.0
2021-10-06,Germany,8054.714
2021-10-07,Germany,7982.429
2021-10-08,Germany,8026.857
2021-10-09,Germany,8075.0
2021-10-10,Germany,8281.857
2021-10-11,Germany,8285.143
2021-10-12,Germany,8309.714
2021-10-13,Germany,8360.571
2021-10-14,Germany,8466.0
2021-10-15,Germany,8621.571
2021-10-16,Germany,8920.857
2021-10-17,Germany,9073.714
2021-10-18,Germany,9208.714
2021-10-19,Germany,9465.857
2021-10-20,Germany,10196.143
2021-10-21,Germany,10724.0
2021-10-22,Germany,11874.571
2021-10-23,Germany,12474.0
2021-10-24,Germany,13195.429
2021-10-25,Germany,13555.0
2021-10-26,Germany,14083.857
2021-10-27,Germany,14969.143
2021-10-28,Germany,16677.714
2021-10-29,Germany,17405.714
2021-10-30,Germany,18319.714
2021-10-31,Germany,18770.429
2021-11-01,Germany,19211.143
2021-11-02,Germany,19259.714
2021-11-03,Germany,18857.714
2021-11-04,Germany,19702.286
2021-11-05,Germany,21481.143
2021-11-06,Germany,23261.0
2021-11-07,Germany,24211.857
2021-11-08,Germany,25048.286
2021-11-09,Germany,26622.429
2021-11-10,Germany,29376.429
2021-11-11,Germany,31697.429
2021-11-12,Germany,33343.143
2021-11-13,Germany,34925.857
2021-11-14,Germany,36348.0
2021-11-15,Germany,37504.286
2021-11-16,Germany,38963.714
2021-11-17,Germany,40842.286
2021-11-18,Germany,43010.143
2021-11-19,Germany,43628.714
2021-11-20,Germany,46320.571
2021-11-21,Germany,47639.0
2021-11-22,Germany,48644.143
2021-11-23,Germany,50541.0
2021-11-24,Germany,52549.286
2021-11-25,Germany,54062.143
2021-11-26,Germany,57411.286
2021-11-27,Germany,57868.571
2021-11-28,Germany,58107.714
2021-11-29,Germany,57925.0
2021-11-30,Germany,57986.0
2021-12-01,Germany,58029.143
2021-12-02,Germany,57636.0
2021-12-03,Germany,57341.429
2021-12-04,Germany,56967.857
2021-12-05,Germany,56632.714
2021-12-06,Germany,56414.429
2021-12-07,Germany,55029.571
2021-12-08,Germany,55374.571
2021-12-09,Germany,55003.429
2021-12-10,Germany,53137.143
2021-12-11,Germany,51592.429
2021-12-12,Germany,50248.286
2021-12-13,Germany,49377.857
2021-12-14,Germany,48629.857
2021-12-15,Germany,46015.571
2021-12-16,Germany,44025.0
2021-12-17,Germany,42550.714
2021-12-18,Germany,40995.857
2021-12-19,Germany,40524.714
2021-12-20,Germany,39716.571
2021-12-21,Germany,38660.143
2021-12-22,Germany,37854.143
2021-12-23,Germany,36175.571
2021-12-24,Germany,33956.0
2021-12-25,Germany,31013.286
2021-12-26,Germany,28263.571
2021-12-27,Germany,27952.429
2021-12-28,Germany,27617.0
2021-12-29,Germany,26814.714
2021-12-30,Germany,26506.571
2021-12-31,Germany,27336.429
2022-01-01,Germany,27933.286
2022-01-02,Germany,28278.286
2022-01-03,Germany,28936.857
2022-01-04,Germany,30291.286
2022-01-05,Germany,32986.857
2022-01-06,Germany,36068.286
2022-01-07,Germany,38224.714
2022-01-08,Germany,42438.571
2022-01-09,Germany,45872.429
2022-01-10,Germany,46834.857
2022-01-11,Germany,48996.143
2022-01-12,Germany,52070.143
2022-01-13,Germany,54509.714
2022-01-14,Germany,59636.571
2022-01-15,Germany,62798.429
2022-01-16,Germany,65077.286
2022-01-17,Germany,66347.286
2022-01-18,Germany,70449.429
2022-01-19,Germany,75005.571
2022-01-20,Germany,82451.143
2022-01-21,Germany,89299.286
2022-01-22,Germany,97504.857
2022-01-23,Germany,102210.0
2022-01-24,Germany,106388.286
2022-01-25,Germany,113895.429
2022-01-26,Germany,121277.857
2022-01-27,Germany,131220.714
2022-01-28,Germany,138361.857
2022-01-29,Germany,146034.0
2022-01-30,Germany,150824.0
2022-01-31,Germany,152956.143
2022-02-01,Germany,158050.143
2022-02-02,Germany,164407.0
2022-02-03,Germany,169119.0
2022-02-04,Germany,177503.286
2022-02-05,Germany,181596.0
2022-02-06,Germany,183625.0
